ID,x,y,Order
20230410151512329,335.38,18.54,4
20230410151512329,587.08,11.49,5
20230410151512329,963.72,88.89,6
20230410151512329,1417.31,133.06,7
20230410151512329,1597.31,104.62,8
20230410151512329,1720.31,76.16,9
20230410151512329,1604.48,136.0,10
20230410151512329,1456.54,170.0,11
20230410151512329,1455.52,107.23,12
20230410151512329,1349.8,685.77,13
20230410151512329,1688.36,597.64,14
20230410151512329,1637.19,532.63,15
20230410151512329,1738.1,573.92,16
20230410151512329,1532.65,493.55,17
20230410151512329,1076.48,453.46,18
20230410153323234,1342.49,962.18,1
20230410153323234,1207.0,1034.28,2
20230410153323234,1457.27,334.44,3
20230410153323234,888.28,334.65,4
20230410153323234,544.99,233.41,5
20230410153323234,377.32,257.98,6
20230410153323234,441.42,544.8,7
20230410153323234,347.8,599.75,8
20230410153323234,218.4,594.55,9
20230410153323234,253.35,978.3,10
20230410153323234,424.77,1047.47,11
20230410153323234,1361.15,986.49,12
20230410153323234,1415.08,878.01,13
20230410153323234,1492.27,761.62,14
20230410153323234,1756.0,668.5,15
20230410153323234,1696.41,680.22,16
20230410153323234,1766.09,625.15,17
20230410153323234,1881.24,743.58,18
20230410154225926,1273.0,838.08,1
20230410154225926,1536.34,220.14,2
20230410154225926,1417.87,195.54,3
20230410154225926,737.03,171.7,4
20230410154225926,359.52,154.47,5
20230410154225926,355.55,390.11,6
20230410154225926,229.97,783.4,7
20230410154225926,206.71,860.18,8
20230410154225926,387.3,952.33,9
20230410154225926,834.89,895.2,10
20230410154225926,1287.97,865.96,11
20230410154225926,1263.67,669.56,12
20230410154225926,1583.79,543.6,13
20230410154225926,1535.27,572.48,14
20230410154225926,1640.67,653.4,15
20230410154225926,1416.04,194.19,16
20230410154225926,1179.73,192.0,17
20230410154225926,939.06,140.31,18
20230410154813256,1073.05,852.07,1
20230410154813256,1339.12,807.65,2
20230410154813256,1348.78,30.09,3
20230410154813256,784.51,166.84,4
20230410154813256,630.71,148.93,5
20230410154813256,503.58,394.27,6
20230410154813256,789.34,448.97,7
20230410154813256,882.76,749.4,8
20230410154813256,1142.7,778.36,9
20230410154813256,910.18,797.15,10
20230410154813256,901.3,688.79,11
20230410154813256,284.74,812.94,12
20230410154813256,649.36,128.77,13
20230410154813256,745.84,96.86,14
20230410154813256,1479.06,221.72,15
20230410154813256,1725.72,544.63,16
20230410154813256,651.11,543.84,17
20230410154813256,1156.72,747.88,18
20230410161055633,896.86,319.74,1
20230410161055633,598.71,176.79,2
20230410161055633,537.58,214.16,3
20230410161055633,353.56,242.59,4
20230410161055633,533.17,916.74,5
20230410161055633,833.77,925.36,6
20230410161055633,1282.24,938.98,7
20230410161055633,1161.1,877.71,8
20230410161055633,1294.0,964.55,9
20230410161055633,1671.35,712.33,10
20230410161055633,1630.89,516.94,11
20230410161055633,1456.06,342.3,12
20230410161055633,968.92,886.18,13
20230410161055633,826.99,928.18,14
20230410161055633,528.34,899.36,15
20230410161055633,404.85,959.85,16
20230410161055633,205.21,985.82,17
20230410161055633,421.46,548.72,18
20230411100112178,1355.71,961.44,1
20230411100112178,1343.44,1068.9,2
20230411100112178,898.51,419.55,3
20230411100112178,1212.08,410.1,4
20230411100112178,1562.04,302.78,5
20230411100112178,1520.09,339.35,6
20230411100112178,516.77,820.64,7
20230411100112178,390.03,835.19,8
20230411100112178,254.58,477.4,9
20230411100112178,323.94,236.01,10
20230411100112178,324.33,959.16,11
20230411100112178,1115.04,1060.3,13
20230411100112178,1083.95,365.09,14
20230411100112178,1035.53,496.72,15
20230411100112178,999.97,640.32,16
20230411100112178,860.95,954.61,17
20230411100112178,853.91,1059.43,18
20230411100520326,1472.99,981.56,1
20230411100520326,1851.32,698.64,2
20230411100520326,760.01,637.92,3
20230411100520326,530.89,649.16,4
20230411100520326,338.54,646.17,5
20230411100520326,325.11,964.45,6
20230411100520326,1553.9,698.42,7
20230411100520326,1651.63,644.41,8
20230411100520326,1781.46,690.84,9
20230411100520326,970.78,275.9,10
20230411100520326,683.94,236.11,11
20230411100520326,900.05,930.48,12
20230411100520326,938.58,1055.9,13
20230411100520326,912.93,754.23,14
20230411100520326,462.02,962.04,15
20230411100520326,365.89,1005.48,16
20230411100520326,1134.14,1028.95,17
20230411100520326,1236.72,986.77,18
20230411105038990,662.63,156.68,1
20230411105038990,495.71,97.85,2
20230411105038990,208.86,126.86,3
20230411105038990,218.86,201.0,4
20230411105038990,434.09,54.89,5
20230411105038990,218.95,158.02,6
20230411105038990,216.86,264.93,7
20230411105038990,284.07,371.56,8
20230411105038990,299.89,479.94,9
20230411105038990,1017.72,909.77,10
20230411105038990,1203.78,877.25,11
20230411105038990,1648.71,631.12,12
20230411105038990,1490.73,150.16,13
20230411105038990,1359.62,195.42,14
20230411105038990,1188.5,137.5,15
20230411105038990,1132.89,194.47,16
20230411105038990,1346.7,210.18,17
20230411105038990,1028.6,110.93,18
20230411105358256,1170.71,848.36,1
20230411105358256,1327.17,208.79,2
20230411105358256,435.58,58.67,3
20230411105358256,214.7,186.91,4
20230411105358256,36.0,150.28,5
20230411105358256,286.55,357.34,6
20230411105358256,286.5,452.93,7
20230411105358256,395.98,296.42,8
20230411105358256,194.84,799.32,9
20230411105358256,50.04,879.1,10
20230411105358256,243.15,998.83,11
20230411105358256,96.49,132.86,12
20230411105358256,224.31,142.07,13
20230411105358256,1031.63,246.57,14
20230411105358256,1302.55,232.42,15
20230411105358256,1518.48,519.89,16
20230411105358256,1574.38,613.83,17
20230411105358256,1178.58,853.65,18
20230411111902259,1400.65,842.1,1
20230411111902259,895.78,793.25,2
20230411111902259,405.03,411.22,3
20230411111902259,521.17,449.95,4
20230411111902259,480.01,132.31,5
20230411111902259,430.83,58.37,6
20230411111902259,262.09,123.95,7
20230411111902259,627.81,50.95,8
20230411111902259,987.29,197.58,9
20230411111902259,941.04,216.77,10
20230411111902259,1195.35,152.84,11
20230411111902259,1457.25,210.96,12
20230411111902259,1532.96,257.13,13
20230411111902259,1792.63,144.55,14
20230411111902259,1538.63,181.21,15
20230411111902259,1756.95,512.53,16
20230411111902259,1723.12,583.09,17
20230411111902259,1794.52,663.13,18
20230411112726028,771.26,790.35,1
20230411112726028,1226.48,749.45,2
20230411112726028,1457.36,89.23,3
20230411112726028,1350.82,182.92,4
20230411112726028,1625.44,116.37,5
20230411112726028,1441.22,705.42,6
20230411112726028,1180.4,845.07,7
20230411112726028,1066.78,919.08,8
20230411112726028,363.42,790.35,9
20230411112726028,135.21,840.3,10
20230411112726028,292.77,155.53,11
20230411112726028,311.47,421.29,12
20230411112726028,284.45,37.45,13
20230411112726028,290.02,4.38,14
20230411112726028,295.59,5.33,15
20230411112726028,785.25,33.23,16
20230411112726028,867.77,238.08,17
20230411112726028,825.26,434.72,18
20230411113046377,165.15,776.54,1
20230411113046377,46.93,839.8,2
20230411113046377,1488.28,526.63,3
20230411113046377,232.6,894.97,4
20230411113046377,143.75,827.34,5
20230411113046377,11.91,404.19,6
20230411113046377,1312.63,1034.75,7
20230411113046377,175.87,959.67,8
20230411113046377,107.09,835.71,10
20230411113046377,346.53,883.71,11
20230411113046377,319.2,977.05,12
20230411113046377,1278.7,904.19,13
20230411113046377,478.52,898.76,14
20230411113046377,1356.92,830.26,15
20230411113046377,1683.81,743.5,16
20230411113046377,1654.89,697.71,17
20230411113046377,1564.66,682.85,18
20230411113908295,660.52,261.34,1
20230411113908295,462.11,103.85,2
20230411113908295,282.06,172.07,3
20230411113908295,551.07,158.0,4
20230411113908295,441.98,108.31,5
20230411113908295,1489.82,251.88,6
20230411113908295,1385.34,289.98,7
20230411113908295,1359.79,301.02,8
20230411113908295,1312.28,637.76,9
20230411113908295,1250.34,753.5,10
20230411113908295,1202.68,811.8,11
20230411113908295,1208.48,849.73,12
20230411113908295,1005.3,918.18,13
20230411113908295,630.72,830.61,14
20230411113908295,279.05,907.25,15
20230411113908295,279.79,461.96,16
20230411113908295,190.37,531.71,17
20230411113908295,330.25,496.63,18
20230411114921175,697.42,606.48,1
20230411114921175,1217.29,846.52,2
20230411114921175,1206.95,898.67,3
20230411114921175,1192.96,170.03,4
20230411114921175,1548.47,201.68,5
20230411114921175,506.7,149.42,6
20230411114921175,436.88,71.54,7
20230411114921175,232.76,99.22,8
20230411114921175,72.3,115.34,9
20230411114921175,84.69,896.56,10
20230411114921175,115.27,413.28,11
20230411114921175,201.4,499.36,12
20230411114921175,353.48,471.61,13
20230411114921175,1019.46,499.8,14
20230411114921175,1632.65,614.68,15
20230411114921175,1660.0,560.72,16
20230411114921175,1527.28,559.34,17
20230411114921175,1307.73,506.37,18
20230411120716048,1429.46,366.37,1
20230411120716048,1573.92,330.1,2
20230411120716048,468.29,124.52,3
20230411120716048,275.64,137.99,4
20230411120716048,73.63,259.29,5
20230411120716048,31.74,600.08,6
20230411120716048,1585.09,995.41,9
20230411120716048,1728.85,858.24,10
20230411120716048,1621.99,833.46,11
20230411120716048,1627.68,846.67,12
20230411120716048,1610.09,893.15,13
20230411120716048,579.34,969.53,16
20230411120716048,949.03,136.41,17
20230411120716048,918.01,182.53,18
20230411121608412,889.73,812.94,1
20230411121608412,557.23,242.1,2
20230411121608412,338.58,355.55,3
20230411121608412,423.12,351.19,4
20230411121608412,428.18,295.02,5
20230411121608412,283.05,320.21,6
20230411121608412,1017.55,307.21,7
20230411121608412,1145.1,316.96,8
20230411121608412,1484.89,412.17,9
20230411121608412,1719.25,341.73,10
20230411121608412,1599.12,377.24,11
20230411121608412,1631.84,721.39,12
20230411121608412,1312.08,971.35,13
20230411121608412,1127.47,1024.55,14
20230411121608412,264.73,947.51,15
20230411121608412,463.42,1028.33,16
20230411121608412,401.57,606.66,17
20230411121608412,888.01,848.87,18
20230411122105476,1047.64,712.28,1
20230411122105476,1271.48,387.39,2
20230411122105476,1428.0,439.01,3
20230411122105476,1641.07,348.88,4
20230411122105476,1546.92,451.46,5
20230411122105476,357.87,393.65,6
20230411122105476,554.69,293.85,7
20230411122105476,398.9,574.67,8
20230411122105476,214.12,968.2,9
20230411122105476,1669.66,821.78,10
20230411122105476,1577.79,787.4,11
20230411122105476,1704.45,867.36,12
20230411122105476,1600.46,777.13,13
20230411122105476,1283.56,760.22,14
20230411122105476,1072.9,697.32,15
20230411122105476,751.42,691.61,16
20230411122105476,455.42,569.55,17
20230411122105476,438.55,363.7,18
20230411123011071,1322.39,716.94,1
20230411123011071,1550.52,303.57,2
20230411123011071,1334.4,282.06,3
20230411123011071,1508.78,620.13,4
20230411123011071,586.74,298.69,5
20230411123011071,599.32,282.99,6
20230411123011071,749.19,251.82,7
20230411123011071,1385.02,253.17,8
20230411123011071,260.09,210.16,9
20230411123011071,264.24,535.95,10
20230411123011071,214.91,980.7,11
20230411123011071,264.99,1012.03,12
20230411123011071,1029.62,861.69,13
20230411123011071,1236.78,903.64,14
20230411123011071,1646.96,640.43,15
20230411123011071,997.43,519.94,16
20230411123011071,178.31,99.81,17
20230411123011071,1004.14,30.77,18
20230411123335041,1200.65,855.35,1
20230411123335041,1042.43,287.51,2
20230411123335041,826.24,230.25,3
20230411123335041,486.62,69.34,4
20230411123335041,327.41,114.64,5
20230411123335041,269.57,734.17,6
20230411123335041,385.39,861.37,7
20230411123335041,911.67,800.76,8
20230411123335041,1092.62,829.3,9
20230411123335041,1216.34,796.05,10
20230411123335041,1025.68,833.46,11
20230411123335041,908.51,800.64,12
20230411123335041,1069.44,803.34,13
20230411123335041,1224.15,747.02,14
20230411123335041,1572.88,571.67,15
20230411123335041,1507.57,576.32,16
20230411123335041,1537.84,212.02,17
20230411123335041,1586.03,152.88,18
20230411124932748,282.46,184.62,1
20230411124932748,154.53,179.14,2
20230411124932748,129.35,974.71,3
20230411124932748,847.9,968.81,5
20230411124932748,1188.58,977.91,6
20230411124932748,1359.13,922.89,7
20230411124932748,1308.78,950.18,8
20230411124932748,1755.73,689.74,9
20230411124932748,1626.45,176.5,10
20230411124932748,1681.66,238.25,11
20230411124932748,1731.17,168.19,12
20230411124932748,1400.74,238.07,13
20230411124932748,1544.15,283.96,14
20230411124932748,1618.78,208.77,15
20230411124932748,1351.51,216.01,16
20230411124932748,872.63,171.08,17
20230411124932748,968.06,211.56,18
20230411125403902,1247.55,895.45,1
20230411125403902,1224.57,995.47,2
20230411125403902,280.08,955.98,3
20230411125403902,133.42,1010.2,4
20230411125403902,256.74,567.52,7
20230411125403902,243.22,315.39,8
20230411125403902,310.06,231.02,9
20230411125403902,135.6,183.31,10
20230411125403902,353.22,210.06,11
20230411125403902,551.27,177.09,12
20230411125403902,534.63,112.97,13
20230411125403902,879.78,272.81,14
20230411125403902,1103.6,172.49,15
20230411125403902,1638.26,263.49,16
20230411125403902,1723.21,203.7,17
20230411125403902,1586.45,795.21,18
20230411132453532,768.71,258.93,1
20230411132453532,1237.42,717.91,2
20230411132453532,1215.61,866.28,3
20230411132453532,707.86,865.74,4
20230411132453532,125.36,464.66,5
20230411132453532,83.71,804.48,6
20230411132453532,0.76,877.56,7
20230411132453532,248.86,991.64,9
20230411132453532,1547.26,618.48,10
20230411132453532,1661.76,627.0,11
20230411132453532,1606.31,165.47,12
20230411132453532,1204.15,62.36,13
20230411132453532,845.0,19.45,14
20230411132453532,176.04,107.99,15
20230411132453532,576.46,255.74,16
20230411132453532,772.87,272.43,17
20230411132453532,695.65,480.63,18
20230411133251293,762.13,745.5,1
20230411133251293,1080.57,761.13,2
20230411133251293,1257.92,731.04,3
20230411133251293,798.27,633.04,4
20230411133251293,790.68,539.25,5
20230411133251293,289.64,3.69,6
20230411133251293,320.46,43.66,7
20230411133251293,842.54,73.25,8
20230411133251293,1433.89,149.99,9
20230411133251293,1656.57,1.85,10
20230411133251293,1702.43,455.02,11
20230411133251293,1346.04,624.26,12
20230411133251293,1604.22,477.99,13
20230411133251293,1249.03,668.63,14
20230411133251293,1250.47,759.81,15
20230411133251293,1115.97,644.94,16
20230411133251293,293.94,308.25,17
20230411133251293,333.77,864.32,18
20230411134029200,1260.83,1055.62,2
20230411134029200,181.56,1045.07,4
20230411134029200,113.23,1025.05,6
20230411134029200,304.32,1076.86,7
20230411134029200,138.14,849.05,8
20230411134029200,236.75,607.76,9
20230411134029200,123.27,637.21,10
20230411134029200,296.89,601.55,11
20230411134029200,196.26,596.6,12
20230411134029200,316.34,594.55,13
20230411134029200,95.57,320.99,14
20230411134029200,60.48,251.08,15
20230411134029200,252.84,277.96,16
20230411134029200,98.45,332.21,17
20230411134029200,250.35,294.26,18
20230411134516637,1194.69,839.69,1
20230411134516637,607.25,158.93,2
20230411134516637,1264.32,269.55,3
20230411134516637,1357.75,291.95,4
20230411134516637,1530.86,266.84,5
20230411134516637,1601.6,210.6,6
20230411134516637,707.18,707.3,7
20230411134516637,692.58,794.94,8
20230411134516637,1194.07,880.95,9
20230411134516637,1247.37,813.98,10
20230411134516637,1235.96,846.51,11
20230411134516637,1188.1,894.04,12
20230411134516637,998.04,932.56,13
20230411134516637,1078.01,932.08,14
20230411134516637,1213.15,911.0,15
20230411134516637,1342.27,911.53,16
20230411134516637,1254.41,924.2,17
20230411134516637,1417.17,928.02,18
20230411135445088,437.25,227.7,4
20230411135445088,655.68,243.08,5
20230411135445088,896.2,300.81,6
20230411135445088,1499.3,343.02,7
20230411135445088,1820.72,261.34,8
20230411135445088,1810.44,679.63,9
20230411135445088,1808.32,794.14,10
20230411135445088,1445.5,905.53,11
20230411135445088,1835.84,858.98,12
20230411135445088,1718.86,803.59,13
20230411135445088,1331.03,858.88,14
20230411135445088,1337.28,964.84,15
20230411140444086,493.61,352.99,1
20230411140444086,387.02,392.99,2
20230411140444086,440.74,36.17,3
20230411140444086,256.93,117.54,4
20230411140444086,1144.26,29.54,5
20230411140444086,1452.39,145.36,6
20230411140444086,1729.98,565.84,7
20230411140444086,1612.01,471.94,8
20230411140444086,1436.69,444.93,9
20230411140444086,1090.78,392.27,10
20230411140444086,1057.76,483.81,11
20230411140444086,432.97,406.03,12
20230411140444086,303.87,400.01,13
20230411140444086,339.28,800.23,14
20230411140444086,253.3,745.48,15
20230411140444086,465.11,829.64,16
20230411140444086,289.39,725.98,17
20230411140444086,564.86,496.47,18
20230411142329511,1006.29,471.4,1
20230411142329511,961.17,343.8,2
20230411142329511,1372.42,785.87,3
20230411142329511,1209.96,948.65,4
20230411142329511,460.5,941.79,5
20230411142329511,306.93,922.07,6
20230411142329511,1227.86,649.51,7
20230411142329511,1023.1,825.34,8
20230411142329511,884.38,185.73,9
20230411142329511,701.6,663.67,10
20230411142329511,592.04,863.75,11
20230411142329511,1127.87,874.64,12
20230411142329511,1420.34,813.38,13
20230411142329511,1776.29,561.86,14
20230411142329511,1601.48,315.08,15
20230411142329511,1747.62,184.95,16
20230411142329511,1211.63,834.36,17
20230411142329511,845.23,250.96,18
20230411142908799,609.39,725.45,1
20230411142908799,607.36,973.81,2
20230411142908799,601.84,705.53,3
20230411142908799,1098.48,749.65,4
20230411142908799,1110.48,842.43,5
20230411142908799,1104.96,946.98,6
20230411142908799,581.88,798.46,7
20230411142908799,556.38,656.19,8
20230411142908799,288.44,111.15,9
20230411142908799,205.15,133.39,10
20230411142908799,607.45,705.52,11
20230411142908799,604.76,821.37,12
20230411142908799,620.08,945.84,13
20230411142908799,593.61,757.79,14
20230411142908799,139.94,145.88,15
20230411142908799,1185.4,161.14,16
20230411142908799,1384.49,189.19,17
20230411142908799,1605.05,86.71,18
20230411143319066,247.26,1033.87,1
20230411143319066,308.84,1067.03,2
20230411143319066,1317.67,1017.87,3
20230411143319066,1809.93,840.94,4
20230411143319066,1753.75,837.87,5
20230411143319066,595.36,794.38,6
20230411143319066,227.74,680.43,7
20230411143319066,380.18,736.43,8
20230411143319066,737.4,654.79,9
20230411143319066,1028.28,589.54,10
20230411143319066,361.03,525.87,11
20230411143319066,156.24,521.98,12
20230411143319066,70.23,457.86,13
20230411143319066,43.51,217.85,14
20230411143319066,266.7,186.73,15
20230411143319066,216.03,142.57,16
20230411143319066,130.46,126.42,17
20230411143319066,289.64,186.77,18
20230411150514095,1219.03,820.38,1
20230411150514095,832.84,826.48,2
20230411150514095,738.04,823.82,3
20230411150514095,191.57,811.82,4
20230411150514095,319.09,526.04,5
20230411150514095,235.73,486.37,6
20230411150514095,187.45,447.24,7
20230411150514095,258.76,133.12,8
20230411150514095,121.18,173.34,9
20230411150514095,421.47,68.42,10
20230411150514095,849.58,263.08,11
20230411150514095,1363.77,244.68,12
20230411150514095,1039.71,162.28,13
20230411150514095,956.65,102.0,14
20230411150514095,998.89,78.11,15
20230411150514095,1240.38,276.93,16
20230411150514095,1186.43,288.58,17
20230411150514095,1205.02,270.78,18
20230411150940911,916.18,220.49,1
20230411150940911,688.34,94.5,2
20230411150940911,353.78,174.57,3
20230411150940911,314.85,320.01,4
20230411150940911,1470.85,130.75,5
20230411150940911,1310.42,102.77,6
20230411150940911,1413.2,452.63,7
20230411150940911,1503.62,443.7,8
20230411150940911,1133.88,629.35,9
20230411150940911,840.09,715.09,10
20230411150940911,1033.8,721.73,11
20230411150940911,832.06,464.75,12
20230411150940911,660.29,409.69,13
20230411150940911,731.66,461.11,14
20230411150940911,733.98,596.15,15
20230411150940911,800.26,437.29,16
20230411150940911,731.84,232.07,17
20230411150940911,864.48,386.69,18
20230411151318295,987.7,980.54,1
20230411151318295,780.3,973.84,2
20230411151318295,772.8,877.77,3
20230411151318295,316.14,1072.8,4
20230411151318295,613.11,202.77,5
20230411151318295,258.66,255.15,6
20230411151318295,95.63,186.79,7
20230411151318295,1524.15,301.99,8
20230411151318295,1349.02,318.78,9
20230411151318295,1639.63,229.71,10
20230411151318295,1685.97,668.85,11
20230411151318295,1584.42,690.59,12
20230411151318295,1194.98,632.08,13
20230411151318295,1231.77,973.73,14
20230411151318295,1121.65,888.55,15
20230411151318295,1098.73,1010.95,16
20230411151318295,756.63,954.08,17
20230411151318295,262.09,1018.24,18
20230411152132038,1227.58,178.1,1
20230411152132038,1445.04,200.97,2
20230411152132038,977.79,332.87,3
20230411152132038,629.75,134.26,4
20230411152132038,667.54,664.63,5
20230411152132038,540.17,860.49,6
20230411152132038,1330.65,812.38,7
20230411152132038,1505.27,279.74,8
20230411152132038,1478.6,227.84,9
20230411152132038,1710.42,127.58,10
20230411152132038,1484.3,242.6,11
20230411152132038,1595.78,248.13,12
20230411152132038,823.41,69.4,13
20230411152132038,900.77,592.88,14
20230411152132038,595.4,439.55,15
20230411152132038,538.55,413.55,16
20230411152132038,411.38,434.65,17
20230411152132038,370.06,817.99,18
20230411154859566,1433.41,874.57,1
20230411154859566,981.45,902.84,2
20230411154859566,936.58,518.47,3
20230411154859566,987.61,301.7,4
20230411154859566,1731.63,280.38,5
20230411154859566,1853.4,165.11,6
20230411154859566,1555.21,240.47,7
20230411154859566,1603.53,297.44,8
20230411154859566,1860.29,183.17,9
20230411154859566,552.64,457.15,10
20230411154859566,511.25,189.69,11
20230411154859566,1309.62,179.97,12
20230411154859566,1493.83,212.93,13
20230411154859566,1572.88,266.14,14
20230411154859566,1831.99,184.19,15
20230411154859566,1364.25,802.83,16
20230411154859566,1436.78,877.68,17
20230411154859566,941.04,878.79,18
20230411160457139,596.22,250.2,1
20230411160457139,345.59,135.52,2
20230411160457139,571.56,131.23,3
20230411160457139,895.86,237.54,4
20230411160457139,830.84,227.21,5
20230411160457139,1372.42,222.62,6
20230411160457139,1444.08,217.24,7
20230411160457139,1684.04,120.98,8
20230411160457139,1302.2,835.41,9
20230411160457139,1422.47,131.54,10
20230411160457139,1422.98,196.43,11
20230411160457139,1649.76,158.77,12
20230411160457139,1592.49,615.14,13
20230411160457139,1660.61,126.93,14
20230411160457139,1564.04,176.9,15
20230411160457139,1722.93,79.47,16
20230411160457139,326.86,129.01,17
20230411160457139,335.38,434.06,18
20230412101033393,766.29,536.63,1
20230412101033393,787.88,622.17,2
20230412101033393,1234.34,813.46,3
20230412101033393,1252.31,751.58,4
20230412101033393,1225.02,800.68,5
20230412101033393,1079.23,830.75,6
20230412101033393,998.9,198.77,7
20230412101033393,833.96,75.43,8
20230412101033393,814.07,159.36,9
20230412101033393,1382.04,196.77,10
20230412101033393,1262.08,108.74,11
20230412101033393,1560.09,134.27,12
20230412101033393,1507.91,212.65,13
20230412101033393,486.57,9.23,14
20230412101033393,516.63,4.72,15
20230412101033393,524.99,3.69,16
20230412101033393,350.96,59.64,17
20230412101033393,352.35,76.05,18
20230412103624359,1294.2,796.17,1
20230412103624359,1454.6,169.85,2
20230412103624359,1359.14,288.58,3
20230412103624359,1203.16,733.73,4
20230412103624359,1216.54,806.17,5
20230412103624359,1213.06,858.59,6
20230412103624359,1571.95,627.68,7
20230412103624359,1330.87,602.89,8
20230412103624359,422.82,88.13,9
20230412103624359,231.64,174.07,10
20230412103624359,170.58,189.24,11
20230412103624359,314.77,197.51,12
20230412103624359,264.67,489.86,13
20230412103624359,229.41,531.71,14
20230412103624359,141.94,953.73,15
20230412103624359,330.46,1012.39,16
20230412103624359,626.08,722.48,17
20230412103624359,308.29,263.04,18
20230412104115701,812.02,591.6,1
20230412104115701,780.23,349.03,2
20230412104115701,898.88,201.36,3
20230412104115701,1284.95,792.93,4
20230412104115701,820.95,728.63,5
20230412104115701,418.85,506.88,6
20230412104115701,550.97,49.76,7
20230412104115701,392.89,192.93,8
20230412104115701,587.7,142.91,9
20230412104115701,837.21,686.58,10
20230412104115701,1121.87,6.77,11
20230412104115701,871.56,672.54,12
20230412104115701,867.64,806.75,13
20230412104115701,297.51,791.73,14
20230412104115701,450.98,895.49,15
20230412104115701,1165.93,855.56,16
20230412104115701,1638.3,434.01,17
20230412104115701,1512.37,156.86,18
20230412104431613,602.51,578.97,1
20230412104431613,338.68,169.03,2
20230412104431613,621.48,126.77,3
20230412104431613,1023.72,195.85,4
20230412104431613,946.48,208.93,5
20230412104431613,1522.37,225.31,6
20230412104431613,1774.61,142.09,7
20230412104431613,1811.17,122.02,8
20230412104431613,1376.43,902.43,9
20230412104431613,1152.8,944.46,10
20230412104431613,892.94,852.79,11
20230412104431613,1170.04,914.79,12
20230412104431613,159.75,956.67,13
20230412104431613,419.92,1013.44,14
20230412104431613,373.3,553.61,15
20230412104431613,285.74,532.53,16
20230412104431613,528.2,255.7,17
20230412104431613,228.21,151.01,18
20230412105130999,934.81,778.28,1
20230412105130999,959.11,847.16,2
20230412105130999,1145.38,784.76,3
20230412105130999,1137.4,854.12,4
20230412105130999,1207.71,624.12,5
20230412105130999,1460.81,560.35,6
20230412105130999,1216.08,169.75,7
20230412105130999,580.09,109.17,8
20230412105130999,362.7,92.8,9
20230412105130999,271.52,121.54,10
20230412105130999,126.29,85.6,11
20230412105130999,196.04,344.83,12
20230412105130999,137.23,818.85,13
20230412105130999,313.32,885.97,14
20230412105130999,414.15,715.09,15
20230412105130999,677.18,502.58,16
20230412105130999,680.29,686.69,17
20230412105130999,709.79,843.44,18
20230412105538829,914.64,927.34,1
20230412105538829,1634.04,209.73,2
20230412105538829,1496.79,228.93,3
20230412105538829,997.55,327.19,4
20230412105538829,879.07,634.0,5
20230412105538829,895.31,690.48,6
20230412105538829,396.83,973.56,7
20230412105538829,217.62,899.56,8
20230412105538829,380.51,1010.34,9
20230412105538829,435.08,442.05,10
20230412105538829,427.95,401.24,11
20230412105538829,355.87,115.54,12
20230412105538829,892.95,556.18,13
20230412105538829,894.38,757.76,14
20230412105538829,1682.11,63.02,15
20230412105538829,1479.65,171.15,16
20230412105538829,1534.99,560.01,17
20230412105538829,1422.71,813.56,18
20230412110000991,859.68,819.25,1
20230412110000991,1298.18,817.2,2
20230412110000991,872.61,798.32,3
20230412110000991,956.4,393.38,4
20230412110000991,1283.63,648.1,5
20230412110000991,1297.05,800.69,6
20230412110000991,980.45,354.88,7
20230412110000991,1137.51,352.8,8
20230412110000991,1292.72,662.11,9
20230412110000991,1313.49,783.51,10
20230412110000991,897.4,263.24,11
20230412110000991,928.77,184.16,12
20230412110000991,1165.23,164.93,13
20230412110000991,1431.76,161.01,14
20230412110000991,456.06,231.64,15
20230412110000991,406.2,348.32,16
20230412110000991,429.63,59.69,17
20230412110000991,647.97,47.08,18
20230412110526766,1331.85,964.84,1
20230412110526766,1312.91,854.42,2
20230412110526766,1310.71,711.23,3
20230412110526766,1135.19,829.48,4
20230412110526766,1153.63,868.94,5
20230412110526766,797.15,908.33,6
20230412110526766,818.03,966.35,7
20230412110526766,679.48,475.7,8
20230412110526766,374.69,416.93,9
20230412110526766,387.45,506.78,10
20230412110526766,489.86,73.72,11
20230412110526766,904.13,165.93,12
20230412110526766,1321.67,203.39,13
20230412110526766,1462.79,266.7,14
20230412110526766,1694.71,226.66,15
20230412110526766,1811.72,541.31,16
20230412110526766,1688.47,602.23,17
20230412110526766,1806.22,713.04,18
20230412110908488,1372.47,716.57,1
20230412110908488,1286.38,778.72,2
20230412110908488,1445.34,126.39,3
20230412110908488,825.47,48.95,4
20230412110908488,338.13,46.77,5
20230412110908488,452.92,350.02,6
20230412110908488,241.68,725.19,7
20230412110908488,401.25,844.87,8
20230412110908488,192.74,805.4,9
20230412110908488,455.36,862.61,10
20230412110908488,1092.73,571.0,11
20230412110908488,1734.72,418.21,12
20230412110908488,1770.78,530.23,13
20230412110908488,1527.49,446.37,14
20230412110908488,1434.38,435.58,15
20230412110908488,1052.66,412.85,16
20230412110908488,457.39,388.86,17
20230412110908488,388.36,303.39,18
20230412111249209,231.19,812.31,1
20230412111249209,431.3,890.79,2
20230412111249209,1003.87,563.5,3
20230412111249209,1291.55,137.34,4
20230412111249209,1522.25,113.66,5
20230412111249209,1662.06,673.78,6
20230412111249209,1376.68,795.05,7
20230412111249209,1807.75,609.44,8
20230412111249209,216.41,853.57,9
20230412111249209,426.59,915.32,10
20230412111249209,285.09,55.28,11
